"Price","Mileage","City","State","Make","Model","vehicle age"
"37989","4726","Victor"," NY","Acura","RDXAWD","4.0"
"32990","4738","Clearwater"," FL","Acura","TLXFWD","3.0"
"33998","4740","San Rafael"," CA","Acura","RLXAutomatic","5.0"
"45991","4745","Chicago"," IL","Acura","MDXSH-AWD","3.0"
"28500","4747","San Juan"," TX","Acura","TLXFWD","3.0"
"35997","4751","Overland Park"," KS","Acura","TLXSH-AWD","3.0"
"29900","4753","Long Island City"," NY","Acura","TLXFWD","3.0"
"32988","4759","Fremont"," CA","Acura","TLXFWD","3.0"
"42490","4775","Boulder"," CO","Acura","TLXSH-AWD","3.0"
"39900","4782","Chicago"," IL","Acura","MDXFWD","3.0"
"28200","4786","Tucson"," AZ","Acura","TLXFWD","3.0"
"38320","4810","Fort Myers"," FL","Acura","MDXFWD","4.0"
"26600","4811","Plano"," TX","Acura","ILXPremium","3.0"
"33993","4819","Wichita"," KS","Acura","RDXFWD","3.0"
"35694","4830","Ardmore"," PA","Acura","RDXAWD","3.0"
"46000","4839","Littleton"," CO","Acura","MDXSH-AWD","3.0"
"26492","4853","Houston"," TX","Acura","ILXPremium","3.0"
"34600","4859","Austin"," TX","Acura","TLXFWD","3.0"
"25093","4862","Plano"," TX","Acura","ILXAutomatic","3.0"
"22985","4873","Houston"," TX","Acura","ILXAutomatic","3.0"
"45897","4882","Morton Grove"," IL","Acura","MDXSH-AWD","3.0"
"30901","4899","Columbus"," GA","Acura","TLXFWD","3.0"
"29000","4905","Lynnwood"," WA","Acura","TLXFWD","4.0"
"29995","4913","West Nyack"," NY","Acura","TLXFWD","3.0"
"36990","4917","Chapel Hill"," NC","Acura","RDXFWD","3.0"
"34847","4918","Milford"," CT","Acura","RDXAWD","3.0"
"23888","4923","Richardson"," TX","Acura","TLXFWD","4.0"
"38995","4923","Topeka"," KS","Acura","RDXAWD","3.0"
"28937","4925","West Chester"," PA","Acura","TLXFWD","3.0"
"46500","4931","Dallas"," TX","Acura","MDXSH-AWD","3.0"
"51771","4943","Naperville"," IL","Acura","MDXSH-AWD","3.0"
"26000","4949","San Juan"," TX","Acura","ILXAutomatic","3.0"
"21481","4951","Henderson"," NV","Acura","ILXAutomatic","4.0"
"29791","4956","Arlington"," TX","Acura","TLXFWD","3.0"
"26980","4965","Bethesda"," MD","Acura","TLXFWD","3.0"
"28966","4973","Ocala"," FL","Acura","TLXFWD","4.0"
"40995","4982","Cerritos"," CA","Acura","RDXFWD","3.0"
"37995","4985","Scarsdale"," NY","Acura","TLXSH-AWD","3.0"
"33576","4989","Fort Myers"," FL","Acura","TLXSH-AWD","4.0"
"35540","4991","Tucson"," AZ","Acura","RDXFWD","3.0"
"30788","5000","Cockeysville"," MD","Acura","TLXFWD","4.0"
"21995","5001","Wantagh"," NY","Acura","ILX5-Speed","5.0"
"51771","5003","Naperville"," IL","Acura","MDXSH-AWD","3.0"
"40870","5011","Palatine"," IL","Acura","RDXAWD","3.0"
"28956","5031","Plano"," TX","Acura","TLXFWD","3.0"
"31588","5042","Pompano Beach"," FL","Acura","TLXFWD","3.0"
"27888","5046","Playa Vista"," CA","Acura","TLXFWD","4.0"
"29000","5050","Temecula"," CA","Acura","TLXFWD","3.0"
"23995","5050","Canton"," CT","Acura","ILXAutomatic","3.0"
"34348","5052","Colorado Springs"," CO","Acura","TLXSH-AWD","4.0"
"32687","5053","Lynnwood"," WA","Acura","TLXFWD","4.0"
"32995","5056","Langhorne"," PA","Acura","RDXAWD","3.0"
"30989","5058","Madison"," NC","Acura","RDXFWD","3.0"
"27498","5063","Playa Vista"," CA","Acura","TLXFWD","4.0"
"46321","5064","Fort Worth"," TX","Acura","MDXFWD","4.0"
"34969","5067","Hoffman Estates"," IL","Acura","RDXAWD","3.0"
"24289","5068","Seekonk"," MA","Acura","ILXAutomatic","3.0"
"27900","5087","Dallas"," TX","Acura","ILXTechnology","3.0"
"28765","5090","Cleveland"," OH","Acura","TLXFWD","3.0"
"24900","5095","Houston"," TX","Acura","ILXAutomatic","3.0"
"27591","5100","Santa Clara"," CA","Acura","TLXFWD","3.0"
"28988","5104","Fremont"," CA","Acura","TLXFWD","3.0"
"31990","5121","Wilmington"," NC","Acura","TLXFWD","3.0"
"42890","5130","Duluth"," GA","Acura","MDXFWD","3.0"
"43856","5145","Verona"," NJ","Acura","MDXSH-AWD","3.0"
"46000","5148","Littleton"," CO","Acura","MDXSH-AWD","3.0"
"32450","5176","Cary"," NC","Acura","TLXFWD","4.0"
"33495","5186","Langhorne"," PA","Acura","RDXAWD","3.0"
"46949","5188","Groton"," CT","Acura","MDXSH-AWD","3.0"
"25919","5194","Plantation"," FL","Acura","TLXFWD","3.0"
"35495","5197","Cleveland"," OH","Acura","RDXFWD","3.0"
"34900","5202","Houston"," TX","Acura","RDXFWD","3.0"
"38000","5211","Littleton"," CO","Acura","RDXAWD","3.0"
"33000","5224","Tulsa"," OK","Acura","TLXFWD","3.0"
"44974","5225","Woodbridge"," VA","Acura","MDXSH-AWD","3.0"
"30300","5232","Tucson"," AZ","Acura","TLXFWD","4.0"
"33595","5236","Scarsdale"," NY","Acura","RDXAWD","3.0"
"25920","5237","Plantation"," FL","Acura","TLXFWD","3.0"
"43479","5239","Littleton"," CO","Acura","MDXSH-AWD","4.0"
"34993","5256","Wichita"," KS","Acura","RDXAWD","3.0"
"28858","5269","Chicago"," IL","Acura","TLXFWD","4.0"
"47900","5270","Cary"," NC","Acura","MDXSH-AWD","4.0"
"31412","5270","Chantilly"," VA","Acura","TLXFWD","3.0"
"50771","5273","Naperville"," IL","Acura","MDXSH-AWD","3.0"
"33830","5275","Fort Worth"," TX","Acura","TLXSH-AWD","4.0"
"20700","5279","Brookfield"," WI","Acura","ILXAutomatic","4.0"
"45259","5284","Verona"," NJ","Acura","MDXSH-AWD","3.0"
"26900","5285","Dallas"," TX","Acura","ILXPremium","3.0"
"34819","5286","Morton Grove"," IL","Acura","RDXAWD","3.0"
"38491","5291","Plano"," TX","Acura","RDXFWD","3.0"
"22900","5302","Austin"," TX","Acura","ILXAutomatic","3.0"
"27988","5308","Fremont"," CA","Acura","TLXFWD","3.0"
"30363","5308","Boulder"," CO","Acura","TLXFWD","5.0"
"21297","5311","Plantation"," FL","Acura","ILXAutomatic","3.0"
"26125","5319","San Juan"," TX","Acura","TLXFWD","4.0"
"44595","5327","Scarsdale"," NY","Acura","MDXSH-AWD","3.0"
"24991","5328","Lakeland"," FL","Acura","ILXAutomatic","3.0"
"34319","5333","Peoria"," AZ","Acura","RDXFWD","3.0"
"31995","5348","Roslyn"," NY","Acura","TLXFWD","4.0"
"46000","5352","Littleton"," CO","Acura","MDXSH-AWD","3.0"
"32233","5353","Ocala"," FL","Acura","TLXFWD","4.0"
"35694","5381","Ardmore"," PA","Acura","RDXAWD","3.0"
"33980","5384","Orland Park"," IL","Acura","TLXFWD","3.0"
"38490","5384","Tucson"," AZ","Acura","MDXFWD","4.0"
"43998","5387","Roswell"," GA","Acura","MDXFWD","3.0"
"51642","5400","Bellevue"," NE","Acura","MDXSH-AWD","3.0"
"30159","5400","Boulder"," CO","Acura","TLXFWD","5.0"
"28200","5403","Tucson"," AZ","Acura","TLXFWD","4.0"
"34995","5413","Brentwood"," TN","Acura","RDXAWD","3.0"
"35995","5420","Chantilly"," VA","Acura","RDXAWD","3.0"
"24998","5431","Playa Vista"," CA","Acura","TLXFWD","4.0"
"30595","5437","Scarsdale"," NY","Acura","TLXFWD","3.0"
"35694","5439","Ardmore"," PA","Acura","RDXAWD","3.0"
"47955","5440","Miami"," FL","Acura","MDXFWD","3.0"
"29000","5441","Temecula"," CA","Acura","TLXFWD","3.0"
"39993","5446","Fort Myers"," FL","Acura","MDXFWD","3.0"
"23990","5448","Clearwater"," FL","Acura","ILXPremium","3.0"
"28900","5473","Westmont"," IL","Acura","TLXFWD","4.0"
"31995","5482","West Nyack"," NY","Acura","TLXFWD","3.0"
"28777","5486","West Chester"," PA","Acura","TLXFWD","3.0"
"35285","5489","Tucson"," AZ","Acura","RDXFWD","3.0"
"31500","5492","Montclair"," CA","Acura","RDXFWD","3.0"
"43900","5500","Houston"," TX","Acura","MDXFWD","3.0"
"30282","5515","Sarasota"," FL","Acura","TLXFWD","4.0"
"35586","5515","League City"," TX","Acura","RDXFWD","3.0"
"46000","5523","Littleton"," CO","Acura","MDXSH-AWD","3.0"
"29295","5525","Scarsdale"," NY","Acura","TLXFWD","4.0"
"46000","5540","Littleton"," CO","Acura","MDXSH-AWD","3.0"
"32990","5542","Virginia Beach"," VA","Acura","RDXFWD","3.0"
"36881","5543","Chicago"," IL","Acura","RDXAWD","3.0"
"32965","5557","Salt Lake City"," UT","Acura","TLXSH-AWD","4.0"
"36974","5559","Woodbridge"," VA","Acura","RDXAWD","3.0"
"39794","5563","Tampa"," FL","Acura","MDXFWD","4.0"
"40692","5568","Plano"," TX","Acura","MDXFWD","3.0"
"30990","5573","Chapel Hill"," NC","Acura","TLXFWD","3.0"
"21995","5574","Scarsdale"," NY","Acura","ILXPremium","3.0"
"38969","5593","Hoffman Estates"," IL","Acura","RDXAWD","3.0"
"38000","5599","Littleton"," CO","Acura","RDXAWD","3.0"
"32995","5611","West Nyack"," NY","Acura","RDXAWD","3.0"
"25702","5612","San Juan"," TX","Acura","TLXFWD","3.0"
"28937","5616","Louisville"," KY","Acura","TLXFWD","3.0"
"43988","5616","Fort Worth"," TX","Acura","MDXFWD","4.0"
"35694","5618","Ardmore"," PA","Acura","RDXAWD","3.0"
"35687","5619","Colorado Springs"," CO","Acura","RDXAWD","3.0"
"32893","5619","Boulder"," CO","Acura","TLXSH-AWD","5.0"
"29043","5621","Chantilly"," VA","Acura","TLXFWD","3.0"
"43000","5621","Littleton"," CO","Acura","MDXSH-AWD","3.0"
"29346","5629","Torrance"," CA","Acura","TLXFWD","4.0"
"33767","5638","Fort Worth"," TX","Acura","TLXSH-AWD","4.0"
"46000","5643","Littleton"," CO","Acura","MDXSH-AWD","3.0"
"45900","5646","Saco"," ME","Acura","MDXSH-AWD","3.0"
"36320","5650","San Antonio"," TX","Acura","RDXFWD","3.0"
"24884","5663","Plantation"," FL","Acura","TLXFWD","3.0"
"34995","5672","Langhorne"," PA","Acura","TLXSH-AWD","3.0"
"29900","5672","Houston"," TX","Acura","ILXAutomatic","4.0"
"33988","5680","Fort Worth"," TX","Acura","TLXFWD","3.0"
"34790","5697","Anderson"," IN","Acura","RDXFWD","3.0"
"34900","5703","Houston"," TX","Acura","RDXFWD","3.0"
"47988","5706","Knoxville"," TN","Acura","MDXSH-AWD","3.0"
"31965","5717","Jenkintown"," PA","Acura","TLXSH-AWD","4.0"
"28000","5729","Chicago"," IL","Acura","TLXFWD","3.0"
"46500","5737","Peoria"," AZ","Acura","MDXFWD","3.0"
"21994","5742","Dixon"," CA","Acura","ILXAutomatic","4.0"
"22300","5757","Milford"," CT","Acura","ILXAutomatic","3.0"
"35900","5758","Naperville"," IL","Acura","RDXAWD","3.0"
"32995","5759","Scarsdale"," NY","Acura","TLXSH-AWD","3.0"
"32344","5759","Orland Park"," IL","Acura","TLXFWD","5.0"
"24900","5763","Houston"," TX","Acura","ILXAutomatic","3.0"
"29896","5782","Chantilly"," VA","Acura","TLXFWD","4.0"
"26493","5782","Houston"," TX","Acura","ILXPremium","3.0"
"32900","5784","Naperville"," IL","Acura","TLXFWD","3.0"
"29800","5792","Westmont"," IL","Acura","TLXFWD","4.0"
"29500","5801","Westmont"," IL","Acura","TLXFWD","4.0"
"46000","5803","Littleton"," CO","Acura","MDXSH-AWD","3.0"
"32995","5805","Langhorne"," PA","Acura","TLXSH-AWD","3.0"
"26000","5814","Tulsa"," OK","Acura","TLXFWD","5.0"
"22998","5814","Palatine"," IL","Acura","ILXAutomatic","3.0"
"43500","5817","Lake Park"," FL","Acura","MDXFWD","3.0"
"42500","5818","Verona"," NJ","Acura","MDXSH-AWD","3.0"
"42995","5834","Plano"," TX","Acura","MDXFWD","3.0"
"41710","5839","Langhorne"," PA","Acura","RDXAWD","3.0"
"46000","5840","Littleton"," CO","Acura","MDXSH-AWD","3.0"
"30583","5851","Fort Worth"," TX","Acura","TLXFWD","3.0"
"35991","5852","Lakeland"," FL","Acura","RDXFWD","3.0"
"34990","5865","Inver Grove Heights"," MN","Acura","TLXSH-AWD","3.0"
"51998","5870","Roswell"," GA","Acura","RLXwith","3.0"
"22739","5879","Davie"," FL","Acura","ILXAutomatic","3.0"
"51771","5879","Naperville"," IL","Acura","MDXSH-AWD","3.0"
"43198","5880","Palatine"," IL","Acura","MDXSH-AWD","4.0"
"46000","5882","Littleton"," CO","Acura","MDXSH-AWD","3.0"
"22700","5886","Framingham"," MA","Acura","ILXAutomatic","4.0"
"46000","5888","Littleton"," CO","Acura","MDXSH-AWD","3.0"
"44491","5890","Elmhurst"," IL","Acura","MDXSH-AWD","4.0"
"51771","5894","Naperville"," IL","Acura","MDXSH-AWD","3.0"
"41995","5900","Scarsdale"," NY","Acura","MDXSH-AWD","3.0"
"44900","5904","Naperville"," IL","Acura","MDXSH-AWD","3.0"
"36995","5911","Langhorne"," PA","Acura","RDXAWD","3.0"
"25988","5917","San Juan"," TX","Acura","TLXFWD","4.0"
"36755","5917","Cherry Hill"," NJ","Acura","RDXAWD","3.0"
"36500","5935","Golden Valley"," MN","Acura","RDXAWD","3.0"
"25595","5951","Scarsdale"," NY","Acura","ILXPremium","3.0"
"45988","5954","Ventura"," CA","Acura","MDXSH-AWD","3.0"
"46000","5969","Littleton"," CO","Acura","MDXSH-AWD","3.0"
"34998","5977","Fort Worth"," TX","Acura","RDXFWD","3.0"
"29887","5980","Dallas"," TX","Acura","TLXFWD","3.0"
"46000","5989","Littleton"," CO","Acura","MDXSH-AWD","3.0"
"33193","5995","Boulder"," CO","Acura","TLXSH-AWD","5.0"
"29000","5997","Temecula"," CA","Acura","TLXFWD","3.0"
"47900","6001","Dallas"," TX","Acura","MDXSH-AWD","3.0"
"37750","6011","Tucson"," AZ","Acura","RDXFWD","3.0"
"27488","6013","Miami"," FL","Acura","TLXFWD","5.0"
"43900","6021","Houston"," TX","Acura","MDXFWD","3.0"
"41576","6026","Naples"," FL","Acura","MDXSH-AWD","4.0"
"42229","6027","Fort Worth"," TX","Acura","MDXSH-AWD","4.0"
"46695","6028","Schaumburg"," IL","Acura","MDXSH-AWD","3.0"
"21499","6043","Windsor"," CO","Acura","TLXFWD","4.0"
"32771","6045","Naperville"," IL","Acura","TLXFWD","3.0"
"30000","6081","Tulsa"," OK","Acura","TLXFWD","3.0"
"42695","6087","Cedar Park"," TX","Acura","MDXFWD","3.0"
"27880","6090","Seekonk"," MA","Acura","TLXFWD","3.0"
"31460","6093","Plantation"," FL","Acura","RDXFWD","3.0"
"31169","6095","Chantilly"," VA","Acura","TLXFWD","3.0"
"24888","6098","Playa Vista"," CA","Acura","TLXFWD","4.0"
"46000","6107","Littleton"," CO","Acura","MDXSH-AWD","3.0"
"46000","6108","Littleton"," CO","Acura","MDXSH-AWD","3.0"
"33500","6111","Tulsa"," OK","Acura","TLXFWD","4.0"
"26500","6128","Dallas"," TX","Acura","ILXPremium","3.0"
"32988","6139","Fremont"," CA","Acura","TLXFWD","3.0"
"24500","6141","Portland"," OR","Acura","TLXFWD","5.0"
"30495","6152","Palm Beach Gardens"," FL","Acura","RDXFWD","4.0"
"48400","6160","Tulsa"," OK","Acura","MDXSH-AWD","4.0"
"35998","6162","Fort Worth"," TX","Acura","TLXSH-AWD","3.0"
"19699","6163","Woods Cross"," UT","Acura","TLXFWD","5.0"
"28195","6178","Beckley"," WV","Acura","TLXFWD","4.0"
"36980","6183","Reading"," PA","Acura","RDXAWD","3.0"
"50771","6194","Naperville"," IL","Acura","MDXSH-AWD","3.0"
"28408","6196","Woodside"," NY","Acura","TLXFWD","3.0"
"24488","6208","Plantation"," FL","Acura","TLXFWD","3.0"
"25322","6217","Ocala"," FL","Acura","ILXAutomatic","4.0"
"43998","6218","Fort Worth"," TX","Acura","MDXFWD","4.0"
"28995","6225","Brentwood"," TN","Acura","TLXFWD","3.0"
"35990","6227","Gainesville"," FL","Acura","RDXFWD","3.0"
"46000","6231","Littleton"," CO","Acura","MDXSH-AWD","3.0"
"25781","6234","Plantation"," FL","Acura","TLXFWD","3.0"
"46000","6236","Littleton"," CO","Acura","MDXSH-AWD","3.0"
"24000","6238","Peoria"," AZ","Acura","ILXPremium","3.0"
"46000","6253","Littleton"," CO","Acura","MDXSH-AWD","3.0"
"36994","6256","Roswell"," GA","Acura","RDXAWD","4.0"
"30488","6258","Cincinnati"," OH","Acura","TLXFWD","4.0"
"34812","6260","Plano"," TX","Acura","RDXFWD","3.0"
"30970","6261","Duluth"," GA","Acura","TLXFWD","4.0"
"43000","6262","Littleton"," CO","Acura","MDXSH-AWD","3.0"
"46900","6262","Middletown"," NY","Acura","MDXSH-AWD","3.0"
"29980","6265","Wappingers Falls"," NY","Acura","TLXFWD","5.0"
"31991","6268","Fort Worth"," TX","Acura","RDXFWD","3.0"
"36932","6270","Milford"," CT","Acura","TLXFWD","3.0"
"32900","6283","Houston"," TX","Acura","RDXFWD","3.0"
"29000","6288","Temecula"," CA","Acura","TLXFWD","3.0"
"35991","6289","Lakeland"," FL","Acura","RDXFWD","3.0"
"43900","6290","Houston"," TX","Acura","MDXFWD","3.0"
"44595","6292","West Nyack"," NY","Acura","MDXSH-AWD","3.0"
"40990","6314","Elmhurst"," IL","Acura","MDXFWD","4.0"
"24888","6320","Playa Vista"," CA","Acura","TLXFWD","4.0"
"41793","6330","Boulder"," CO","Acura","MDXSH-AWD","4.0"
"39997","6333","Overland Park"," KS","Acura","RDXAWD","3.0"
"20800","6347","Miami"," FL","Acura","RDXFWD","4.0"
"27498","6347","Playa Vista"," CA","Acura","TLXFWD","4.0"
"27990","6355","Dallas"," TX","Acura","TLXFWD","5.0"
"32967","6356","Fort Worth"," TX","Acura","TLXFWD","4.0"
"35898","6358","Roswell"," GA","Acura","TLXFWD","3.0"
"25998","6359","Fort Worth"," TX","Acura","TLXFWD","3.0"
"51300","6365","Langhorne"," PA","Acura","MDXSH-AWD","3.0"
"36918","6370","Bethesda"," MD","Acura","RDXAWD","3.0"
"43995","6372","Scarsdale"," NY","Acura","MDXSH-AWD","3.0"
"29800","6374","Westmont"," IL","Acura","TLXFWD","4.0"
"32995","6376","Langhorne"," PA","Acura","RDXAWD","3.0"
"35529","6384","Peoria"," AZ","Acura","RDXAWD","3.0"
"46988","6389","Chapel Hill"," NC","Acura","MDXSH-AWD","3.0"
"35820","6393","San Antonio"," TX","Acura","RDXAWD","3.0"
"21395","6406","Ellicott City"," MD","Acura","ILXAutomatic","4.0"
"28000","6409","Peoria"," AZ","Acura","TLXFWD","5.0"
"26498","6410","Playa Vista"," CA","Acura","TLXFWD","4.0"
"27588","6429","Plantation"," FL","Acura","TLXFWD","5.0"
"46000","6434","Littleton"," CO","Acura","MDXSH-AWD","3.0"
"44000","6447","Littleton"," CO","Acura","MDXSH-AWD","3.0"
"29800","6456","Westmont"," IL","Acura","TLXFWD","4.0"
"33000","6457","Temecula"," CA","Acura","TLXFWD","3.0"
"32000","6470","Temecula"," CA","Acura","RDXFWD","3.0"
"36491","6470","Arlington Heights"," IL","Acura","RDXAWD","3.0"
"29900","6479","Westmont"," IL","Acura","TLXFWD","4.0"
"34995","6486","Langhorne"," PA","Acura","RDXAWD","3.0"
"35492","6492","Minneapolis"," MN","Acura","TLXSH-AWD","3.0"
"46000","6493","Littleton"," CO","Acura","MDXSH-AWD","3.0"
"32995","6516","West Nyack"," NY","Acura","RDXAWD","3.0"
"28500","6538","Westmont"," IL","Acura","TLXFWD","4.0"
"31996","6564","Chantilly"," VA","Acura","RDXAWD","3.0"
"39995","6564","Scarsdale"," NY","Acura","MDXSH-AWD","3.0"
"49900","6567","Ventura"," CA","Acura","MDXSH-AWD","3.0"
"22900","6593","Chicago"," IL","Acura","ILXTechnology","3.0"
"33519","6594","Fort Worth"," TX","Acura","TLXFWD","4.0"
"43995","6595","Scarsdale"," NY","Acura","MDXSH-AWD","3.0"
"34000","6601","Verona"," NJ","Acura","RDXAWD","3.0"
"45490","6614","Boulder"," CO","Acura","TLXSH-AWD","3.0"
"29990","6619","Chapel Hill"," NC","Acura","TLXSH-AWD","4.0"
"24888","6619","Playa Vista"," CA","Acura","TLXFWD","4.0"
"43900","6621","Houston"," TX","Acura","MDXFWD","3.0"
"22682","6623","Milford"," CT","Acura","ILXPremium","3.0"
"30000","6624","Chicago"," IL","Acura","TLXSH-AWD","4.0"
"35990","6631","Columbus"," GA","Acura","TLXFWD","3.0"
"41695","6639","Fort Myers"," FL","Acura","MDXFWD","4.0"
"30926","6667","Larchmont"," NY","Acura","RDXAWD","5.0"
"46000","6672","Littleton"," CO","Acura","MDXSH-AWD","3.0"
"41487","6676","Colorado Springs"," CO","Acura","MDXSH-AWD","4.0"
"29800","6684","Westmont"," IL","Acura","TLXFWD","4.0"
"23997","6694","Sacramento"," CA","Acura","ILXAutomatic","3.0"
"21995","6698","Scarsdale"," NY","Acura","ILXPremium","3.0"
"35698","6706","Palatine"," IL","Acura","RDXAWD","3.0"
"40900","6725","Houston"," TX","Acura","MDXFWD","3.0"
"34090","6726","Plano"," TX","Acura","TLXFWD","3.0"
"34000","6729","Chicago"," IL","Acura","RDXFWD","3.0"
"22888","6739","Athens"," GA","Acura","ILXAutomatic","3.0"
"31900","6740","Dallas"," TX","Acura","RDXFWD","3.0"
"31995","6743","Scarsdale"," NY","Acura","TLXFWD","3.0"
"22900","6745","Oklahoma City"," OK","Acura","ILXPremium","3.0"
"33985","6747","Jenkintown"," PA","Acura","RDXAWD","3.0"
"22999","6750","Las Vegas"," NV","Acura","TLXFWD","5.0"
"44595","6757","West Nyack"," NY","Acura","MDXSH-AWD","3.0"
"33399","6763","Woods Cross"," UT","Acura","MDXSH-AWD","4.0"
"43999","6774","Roswell"," GA","Acura","MDXFWD","3.0"
"46000","6778","Littleton"," CO","Acura","MDXSH-AWD","3.0"
"26766","6791","Creve Coeur"," MO","Acura","TLXFWD","4.0"
"18999","6794","Woods Cross"," UT","Acura","TLXFWD","5.0"
"36900","6797","Brookfield"," WI","Acura","RDXAWD","3.0"
"26995","6805","Tempe"," AZ","Acura","TLXFWD","3.0"
"35490","6807","Boulder"," CO","Acura","RDXAWD","3.0"
"35847","6811","Costa Mesa"," CA","Acura","RDXAWD","3.0"
"28950","6830","Chantilly"," VA","Acura","TLXFWD","3.0"
"41885","6833","Brooklyn"," NY","Acura","MDXSH-AWD","3.0"
"28000","6840","San Juan"," TX","Acura","TLXFWD","4.0"
"45488","6848","Fort Worth"," TX","Acura","MDXFWD","4.0"
"36888","6851","Athens"," GA","Acura","RDXFWD","3.0"
"45923","6857","Auburn"," MA","Acura","MDXSH-AWD","3.0"
"22000","6873","Tustin"," CA","Acura","ILXAutomatic","4.0"
"49000","6876","Tulsa"," OK","Acura","MDXSH-AWD","4.0"
"36925","6889","Chesapeake"," VA","Acura","RDXAWD","3.0"
"30900","6892","Houston"," TX","Acura","TLXFWD","3.0"
"34199","6894","Lindon"," UT","Acura","MDXSH-AWD","4.0"
"35463","6898","Boulder"," CO","Acura","RDXAWD","3.0"
"44900","6920","Naperville"," IL","Acura","MDXSH-AWD","3.0"
"43900","6935","Houston"," TX","Acura","MDXFWD","3.0"
"27720","6943","Stamford"," CT","Acura","RDXAWD","4.0"
"36495","6943","Langhorne"," PA","Acura","RDXAWD","3.0"
"30990","6954","Chapel Hill"," NC","Acura","TLXFWD","4.0"
"36801","6956","Louisville"," KY","Acura","RDXAWD","3.0"
"29000","6957","Lynnwood"," WA","Acura","TLXFWD","4.0"
"37950","6977","Pensacola"," Fl","Acura","RDXAWD","3.0"
"28900","6980","Houston"," TX","Acura","ILXAutomatic","4.0"
"34900","6980","Houston"," TX","Acura","RDXFWD","3.0"
"33900","6984","Houston"," TX","Acura","RDXAWD","5.0"
"20989","6989","Virginia Beach"," VA","Acura","ILX5-Speed","5.0"
"29995","6992","West Nyack"," NY","Acura","TLXFWD","3.0"
